record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date
F118504,Trincomalee,Pahalathota,6.886794,79.923943,93,381.4,Agriculture,Loamy,Tube-well,Grid,No road access,627,7.3,Rural,15.3,119.3,0.726,-0.022,0.022,Unlikely,0,19,3.28,4.04,22.68,No,0,No,Poor infrastructure; No road access,True,2024-02-17
F118505,Trincomalee,Mahanuwara East,5.942195,81.533882,39,1537.0,Plantation,Silty,Tube-well,Grid,Fair,141,16.9,Rural,32.2,484.1,0.38,0.308,0.019,Unlikely,0,37,22.28,2.92,50.21,No,0,Yes,,True,2024-12-05
F118506,Ampara,Kirikanda South,6.362291,80.319399,34,5222.5,Forest,Clay,Municipal,Grid,Poor (unpaved),806,17.1,Rural,41.6,275.5,0.46,0.443,0.061,Unlikely,0,84,3.49,0.66,29.77,No,0,Yes,,True,2025-02-25
F118507,Ratnapura,Welinuwara North,6.453311,80.876978,115,1147.3,Plantation,Silty,Municipal,Grid,No road access,965,60.0,Rural,113.9,446.7,0.731,0.022,0.34,Likely,0,26,0.0,1.7,51.7,No,0,No,Poor infrastructure; No road access,True,2025-06-09
F118508,Kalutara,Mahawatta,6.118678,80.919919,16,1450.6,Scrub,Clay,Well,Grid,Fair,573,1.0,Rural,7.0,241.0,0.255,0.489,0.068,Unlikely,0,28,2.84,2.72,35.68,No,0,No,Poor infrastructure,True,2025-03-02
F118509,Ampara,Polanuwara North,9.349798,79.688777,81,2311.9,Urban,Loamy,Municipal,Grid,Fair,10,38.5,Urban,95.8,162.6,0.888,-0.286,-0.218,Unlikely,0,58,7.4,23.88,20.38,No,0,Yes,,True,2025-06-15
F118510,Badulla,Kudamulla,9.065036,80.086629,729,3160.3,Agriculture,Sandy,Municipal,Grid,No road access,10,4.9,Rural,122.9,159.0,0.607,0.65,-0.455,Unlikely,0,62,5.32,3.21,23.52,No,0,No,No road access,True,2025-12-05
F118511,Nuwara Eliya,Nayagama South,8.531426,80.722805,500,145.0,Scrub,Clay,Municipal,Grid,Fair,126,26.9,Rural,146.4,73.1,0.621,-0.08,0.378,Likely,0,60,11.6,6.53,29.87,No,0,Yes,,True,2025-09-07
F118512,Mannar,Nayapola North,9.902601,79.724407,41,2377.9,Wetland,Clay,Municipal,None,Poor (unpaved),371,42.7,Rural,158.5,510.1,0.793,0.026,0.381,Likely,0,6,9.86,0.23,64.66,Yes,51123,No,High flood risk; Poor infrastructure,True,2024-02-23
F118513,Kalutara,Pahalakumbura Central,6.472199,80.447453,57,1672.5,Agriculture,Silty,Surface water,Grid,Poor (unpaved),59,19.9,Rural,136.6,206.5,0.762,0.615,-0.041,Unlikely,0,5,2.52,1.23,33.74,No,0,No,Poor infrastructure,True,2025-09-30
F118514,Batticaloa,Pahalamulla North,9.806402,79.778329,8,1708.3,Urban,Clay,Surface water,Grid,Poor (unpaved),597,25.9,Urban,6.3,362.2,0.391,-0.184,0.24,Likely,0,34,0.12,10.54,47.4,No,0,Yes,,True,2025-01-12
F118515,Jaffna,Pahalapola,7.79653,80.027258,32,883.4,Plantation,Clay,Tube-well,Grid,Good (paved),855,23.6,Rural,13.2,339.3,0.158,0.351,-0.138,Unlikely,0,48,6.08,0.19,39.8,No,0,Yes,,True,2025-02-16
F118516,Colombo,Ihalawatta West,5.927474,80.569964,3,564.9,Agriculture,Loamy,Municipal,Grid,Fair,1765,20.2,Urban,167.9,285.7,0.642,0.51,-0.17,Unlikely,1,33,1.93,11.93,58.49,No,0,Yes,,True,2025-11-07
F118517,Gampaha,Kudakumbura South,8.540637,80.65595,144,1262.3,Agriculture,Loamy,Tube-well,Grid,Good (paved),1326,58.3,Urban,12.8,103.9,0.867,0.086,-0.177,Unlikely,0,40,19.03,0.67,10.18,No,0,Yes,,True,2025-09-22
F118518,Ratnapura,Kudakumbura,5.917277,81.375648,2,1385.2,Urban,Loamy,Well,Grid,No road access,1062,1.0,Urban,243.9,217.3,0.871,0.145,0.09,Unlikely,0,60,12.88,2.12,52.24,No,0,No,No road access,True,2025-02-01
F118519,Kegalle,Galagama Central,6.890443,81.24857,18,4875.7,Forest,Sandy,Municipal,Mixed,Fair,612,1.0,Rural,124.2,48.9,0.486,0.211,-0.04,Unlikely,0,37,1.42,4.53,27.58,No,0,Yes,,True,2023-12-25
F118520,Galle,Galakanda South,7.522762,79.994959,41,2426.3,Forest,Clay,Surface water,Off-grid (solar),Good (paved),1293,43.1,Urban,105.9,258.7,0.372,0.422,0.205,Likely,1,39,2.94,23.08,41.88,No,0,Yes,,True,2024-04-21
F118521,Batticaloa,Polapola North,7.88062,81.853658,25,2323.4,Scrub,Peaty,Well,Grid,Good (paved),613,9.2,Rural,139.0,315.1,0.652,-0.096,0.114,Likely,0,56,6.54,10.34,46.0,Yes,271146,Yes,,True,2025-07-19
F118522,Ampara,Panagama South,8.310681,81.332754,89,4280.1,Scrub,Peaty,Municipal,Grid,Fair,676,22.2,Rural,42.0,163.5,0.574,0.104,0.335,Likely,0,41,0.69,1.35,19.1,No,0,Yes,,True,2025-04-05
F118523,Gampaha,Uduvila South,7.038566,80.27163,102,3681.0,Urban,Silty,Well,Grid,Good (paved),2001,30.9,Urban,7.6,269.3,0.238,-0.365,0.125,Likely,0,71,3.36,6.31,25.27,No,0,Yes,,True,2025-03-01
F118524,Vavuniya,Udarawatta South,7.970054,81.206818,46,793.7,Scrub,Sandy,Municipal,Mixed,Good (paved),270,8.4,Rural,226.0,288.0,0.301,0.091,-0.094,Unlikely,0,51,3.14,7.99,50.11,No,0,Yes,,True,2024-11-17
F118525,Badulla,Kiripitiya,8.093485,81.600971,1193,7443.9,Agriculture,Clay,Municipal,None,Good (paved),932,11.8,Rural,19.7,66.9,0.441,0.041,0.075,Unlikely,0,53,1.71,30.53,8.43,No,0,Yes,,True,2025-08-29
F118526,Nuwara Eliya,Uduvila Central,6.86469,81.166555,961,2318.7,Scrub,Silty,Well,Grid,Good (paved),1015,17.4,Urban,49.6,270.7,0.57,-0.22,-0.107,Unlikely,0,57,19.18,4.26,26.99,No,0,Yes,,True,2025-02-06
F118527,Nuwara Eliya,Nayapitiya Central,7.597574,80.722802,958,4995.5,Agriculture,Silty,Surface water,Mixed,Good (paved),526,12.2,Rural,107.2,316.4,0.535,-0.222,0.112,Likely,0,46,11.9,1.44,37.75,No,0,Yes,,True,2025-11-01
F118528,Badulla,Pahalagama East,9.755629,80.580652,924,5391.8,Urban,Peaty,Municipal,Mixed,Good (paved),516,25.2,Urban,119.0,263.8,0.336,0.28,-0.206,Unlikely,0,32,16.71,7.8,38.58,No,0,Yes,,True,2025-10-23
F118529,Matale,Panamedura,7.793251,79.768211,703,1069.7,Agriculture,Loamy,Surface water,Grid,Good (paved),463,15.0,Rural,184.9,183.2,0.651,0.013,-0.189,Unlikely,0,52,2.1,1.13,32.8,No,0,Yes,,True,2024-01-05
F118530,Hambantota,Udarapitiya South,7.186252,81.351203,16,1788.6,Forest,Silty,Municipal,Grid,Fair,407,3.7,Rural,15.7,96.7,0.562,0.082,-0.032,Unlikely,0,5,11.58,2.19,23.89,No,0,No,Poor infrastructure,True,2025-09-11
F118531,Puttalam,Kudakanda South,5.975157,79.936064,74,1415.1,Plantation,Clay,Surface water,Grid,Fair,156,31.2,Rural,71.4,92.6,0.521,0.503,0.02,Unlikely,0,53,29.75,1.28,15.91,No,0,Yes,,True,2025-10-20
F118532,Matara,Polagama Central,9.896406,81.261286,115,1234.4,Agriculture,Loamy,Surface water,Grid,Good (paved),424,9.3,Rural,28.5,136.7,0.649,0.093,-0.088,Unlikely,0,75,1.8,0.07,10.72,No,0,Yes,,True,2024-04-21
F118533,Ratnapura,Pahalathota North,8.340882,80.419011,28,591.3,Agriculture,Sandy,Tube-well,Grid,Fair,888,38.8,Rural,125.6,217.6,0.349,0.476,-0.246,Unlikely,0,19,11.63,2.55,43.84,No,0,No,Poor infrastructure,True,2024-10-21
F118534,Kandy,Udaragama West,6.699466,81.510198,568,724.9,Agriculture,Peaty,Surface water,Grid,Good (paved),1132,59.6,Urban,81.4,255.0,0.287,0.198,-0.004,Unlikely,0,28,3.73,4.98,36.7,No,0,No,Poor infrastructure,True,2024-07-19
F118535,Kegalle,Polakanda Central,8.027437,79.979738,159,1023.5,Urban,Sandy,Well,Grid,Fair,1380,37.5,Urban,98.0,107.9,0.615,-0.18,-0.315,Unlikely,0,48,10.82,7.91,19.72,No,0,Yes,,True,2025-03-05
F118536,Ratnapura,Udupitiya Central,6.985784,81.524199,73,5458.9,Urban,Clay,Well,Grid,Poor (unpaved),331,39.2,Urban,22.5,141.6,0.267,0.477,0.351,Likely,0,57,27.82,5.29,17.64,No,0,Yes,,True,2025-09-26
F118537,Trincomalee,Udunuwara North,7.623002,79.826143,114,625.3,Agriculture,Loamy,Surface water,Grid,Good (paved),296,28.0,Rural,197.2,93.2,0.127,0.027,-0.315,Unlikely,0,52,4.53,4.18,32.42,No,0,Yes,,True,2025-03-23
F118538,Kilinochchi,Galamedura Central,9.171044,81.834925,81,66.8,Agriculture,Clay,Tube-well,Grid,Poor (unpaved),352,24.5,Rural,151.9,178.8,0.243,0.107,-0.078,Unlikely,0,72,17.49,10.43,41.68,No,0,Yes,,True,2025-11-11
F118539,Puttalam,Nayagama Central,6.718977,79.992028,124,525.5,Urban,Loamy,Municipal,Grid,Good (paved),355,33.8,Urban,30.2,266.6,0.759,0.256,-0.346,Unlikely,0,95,6.65,0.82,19.84,No,0,Yes,,True,2024-01-15
F118540,Matale,Udukumbura Central,9.54281,81.181134,169,10585.0,Agriculture,Loamy,Municipal,Mixed,Good (paved),723,22.8,Rural,109.9,390.0,0.635,0.324,-0.159,Unlikely,0,28,2.33,2.39,45.48,No,0,No,Poor infrastructure,True,2025-04-07
F118541,Kegalle,Ihalagama South,8.946965,80.137088,100,728.1,Urban,Sandy,Municipal,Grid,Poor (unpaved),577,42.4,Urban,68.6,382.2,0.225,-0.059,-0.174,Unlikely,0,40,8.94,2.93,44.58,No,0,Yes,,True,2024-07-21
F118542,Mannar,Mahamulla West,6.940441,81.466426,22,3572.3,Forest,Sandy,Surface water,Grid,No road access,29,4.6,Rural,22.6,328.2,0.666,0.039,0.55,Likely,0,55,2.46,0.13,36.08,No,0,No,No road access,True,2024-10-15
F118543,Kegalle,Panakanda East,7.052599,81.194166,180,4654.0,Wetland,Sandy,Municipal,Grid,Good (paved),161,4.5,Rural,16.1,198.9,0.569,0.253,0.457,Likely,0,76,8.72,4.3,15.12,No,0,Yes,,True,2024-06-12
F118544,Gampaha,Ihalathota West,7.838411,80.309235,19,262.8,Agriculture,Sandy,Municipal,Grid,Good (paved),2038,72.9,Urban,125.4,364.8,0.606,0.202,-0.082,Unlikely,2,61,10.28,1.35,67.72,Yes,117460,No,High flood risk,True,2025-04-30
F118545,Galle,Welimedura North,7.733717,81.393496,45,1047.9,Urban,Sandy,Surface water,Grid,Fair,1029,29.5,Urban,120.4,27.3,0.126,0.172,-0.108,Unlikely,0,36,7.63,4.76,22.43,No,0,Yes,,True,2025-09-05
F118546,Badulla,Kudakanda North,6.206791,79.811426,1578,923.8,Agriculture,Silty,Municipal,Grid,Good (paved),761,30.2,Rural,2.4,531.8,0.547,0.433,-0.309,Unlikely,0,68,1.67,7.11,43.8,No,0,Yes,,True,2025-04-15
F118547,Kurunegala,Welivila South,9.791729,80.225126,126,3760.8,Forest,Loamy,Surface water,Grid,Good (paved),583,25.6,Rural,37.9,138.8,0.468,-0.183,0.358,Likely,0,89,1.67,2.43,13.06,No,0,Yes,,True,2025-10-03
F118548,Matale,Kiriwatta South,9.400949,81.743879,639,115.6,Forest,Peaty,Surface water,Grid,Good (paved),560,30.7,Rural,108.3,44.9,0.698,0.205,0.254,Likely,0,39,2.42,0.46,25.23,No,0,Yes,,True,2024-03-31
F118549,Kalutara,Mahakanda Central,8.062263,81.785989,74,400.9,Wetland,Sandy,Municipal,Grid,Fair,350,11.1,Rural,147.1,51.5,0.773,-0.119,0.075,Likely,2,56,0.47,17.05,30.23,No,0,Yes,,True,2024-01-05
F118550,Kandy,Kudathota South,8.081693,81.867397,827,846.3,Agriculture,Sandy,Municipal,Grid,Fair,1807,35.4,Urban,123.5,437.1,0.262,0.208,0.319,Likely,0,69,10.31,0.13,51.03,Yes,11266,Yes,,True,2024-04-17
F118551,Kilinochchi,Mahapola West,6.465604,81.085898,57,2124.4,Urban,Loamy,Municipal,Grid,Fair,1168,7.7,Urban,80.1,66.4,0.793,0.171,0.05,Unlikely,0,61,7.88,5.79,9.9,No,0,Yes,,True,2024-04-03
F118552,Kilinochchi,Kudakanda East,9.415837,80.508462,1,2811.1,Bare Soil,Silty,Well,Grid,No road access,290,32.1,Rural,35.6,215.9,0.439,0.028,-0.075,Unlikely,0,48,14.96,8.58,38.67,No,0,No,No road access,True,2024-10-28
F118553,Mullaitivu,Panamulla Central,6.299127,79.996077,49,883.9,Plantation,Peaty,Well,Off-grid (solar),Fair,562,1.0,Rural,23.6,236.5,0.485,0.013,-0.108,Unlikely,0,46,1.91,13.51,22.97,No,0,Yes,,True,2024-01-10
F118554,Nuwara Eliya,Galamedura West,7.023724,81.086121,937,1658.7,Forest,Peaty,Rainwater harvesting,Grid,Fair,709,1.0,Rural,6.8,70.6,0.309,0.543,-0.565,Unlikely,0,25,0.86,2.32,11.02,No,0,No,Poor infrastructure,True,2025-01-06
F118555,Jaffna,Panamulla South,9.512045,79.750098,47,3785.4,Bare Soil,Peaty,Municipal,Grid,Fair,259,50.8,Rural,63.7,4.0,0.529,0.141,0.03,Unlikely,0,10,2.92,3.5,13.85,No,0,No,Poor infrastructure,True,2025-03-21
F118556,Colombo,Pahalagama West,6.855961,81.277399,163,565.5,Agriculture,Loamy,Surface water,Grid,Poor (unpaved),1103,64.4,Urban,19.6,89.8,0.665,-0.345,0.164,Likely,0,45,8.88,28.49,11.51,No,0,Yes,,True,2025-04-13
F118557,Kilinochchi,Ihalawatta East,9.032647,81.399057,168,19.1,Forest,Loamy,Municipal,Grid,Good (paved),10,48.7,Rural,111.0,92.5,0.513,0.257,0.263,Likely,1,57,16.95,5.78,32.91,No,0,Yes,,True,2024-04-01
F118558,Mannar,Udarawatta South,9.721845,80.196578,41,2895.3,Plantation,Loamy,Municipal,Mixed,Fair,659,52.4,Rural,9.0,358.1,0.125,0.637,-0.393,Unlikely,0,8,0.12,8.78,44.01,No,0,No,Poor infrastructure,True,2024-05-29
F118559,Matale,Kudanuwara Central,6.942848,79.977472,1004,800.2,Wetland,Clay,Municipal,Grid,Good (paved),633,42.7,Rural,27.2,65.6,0.278,0.597,0.334,Likely,0,76,26.83,5.68,9.94,No,0,Yes,,True,2024-08-16
F118560,Monaragala,Udarakumbura North,7.390771,80.628391,11,1411.3,Scrub,Silty,Well,Grid,Fair,273,11.2,Rural,79.1,752.2,0.718,0.191,-0.097,Unlikely,0,20,1.6,2.6,83.67,Yes,20940,No,High flood risk; Poor infrastructure,True,2024-03-27
F118561,Jaffna,Kudapola Central,6.968863,81.883135,98,270.4,Wetland,Clay,Well,Grid,Good (paved),350,33.8,Rural,4.7,197.9,0.382,0.195,0.283,Likely,2,59,19.47,12.06,32.93,No,0,Yes,,True,2024-11-09
F118562,Hambantota,Udaramedura Central,9.517313,81.649996,63,415.6,Plantation,Clay,Rainwater harvesting,None,Poor (unpaved),717,1.0,Rural,87.9,296.0,0.296,0.428,0.061,Unlikely,1,20,5.39,0.97,51.05,Yes,188051,No,Poor infrastructure,True,2025-05-25
F118563,Jaffna,Udukumbura Central,7.039773,81.504624,103,292.3,Urban,Sandy,Municipal,Mixed,Poor (unpaved),664,45.9,Urban,18.9,404.0,0.624,0.313,0.313,Likely,0,37,23.28,2.24,47.91,No,0,Yes,,True,2024-08-13
F118564,Ratnapura,Nayamedura East,6.932671,81.209646,59,2355.7,Plantation,Silty,Well,Grid,Fair,1043,51.0,Urban,64.9,37.0,0.105,0.566,0.059,Unlikely,0,27,5.17,3.61,18.37,No,0,No,Poor infrastructure,True,2024-06-18
F118565,Polonnaruwa,Welinuwara South,6.735561,80.485012,26,4133.7,Forest,Peaty,Municipal,Grid,Fair,28,5.4,Rural,171.0,322.6,0.436,0.458,-0.18,Unlikely,0,7,12.99,9.81,56.39,Yes,266641,No,Poor infrastructure,True,2024-02-17
F118566,Trincomalee,Kudathota South,7.889773,80.411885,60,262.2,Scrub,Clay,Municipal,Mixed,Good (paved),260,36.0,Rural,54.8,505.8,0.503,-0.07,0.274,Likely,0,57,5.21,24.5,58.7,No,0,Yes,,True,2024-05-18
F118567,Kurunegala,Polamulla Central,7.224613,81.039966,69,1834.2,Agriculture,Silty,Surface water,Grid,Fair,897,26.9,Rural,90.4,294.6,0.485,-0.177,-0.038,Unlikely,0,47,2.46,6.43,35.39,No,0,Yes,,True,2024-09-30
F118568,Colombo,Mahanuwara East,8.559371,80.771662,99,1350.4,Scrub,Silty,Tube-well,Grid,Poor (unpaved),1903,46.8,Urban,23.0,16.0,0.137,0.34,-0.191,Unlikely,0,17,10.69,13.87,12.9,No,0,No,Poor infrastructure,True,2024-04-12
F118569,Gampaha,Nayagama West,7.41894,79.725238,169,759.9,Scrub,Clay,Municipal,Grid,Fair,575,70.9,Rural,89.3,62.9,0.216,-0.135,0.041,Unlikely,0,67,11.44,9.59,18.86,No,0,Yes,,True,2024-11-07
F118570,Mannar,Udaranuwara South,7.196272,81.183422,39,1045.8,Agriculture,Peaty,Municipal,Grid,Fair,688,27.5,Rural,128.5,71.8,0.418,0.197,-0.249,Unlikely,0,16,0.77,1.55,27.73,No,0,No,Poor infrastructure,True,2024-04-03
F118571,Kilinochchi,Nayapitiya South,8.01972,81.080759,47,2816.1,Wetland,Sandy,Tube-well,Grid,Fair,747,46.2,Rural,98.9,245.5,0.704,-0.206,0.068,Likely,1,44,25.81,1.67,34.62,No,0,Yes,,True,2024-03-18
F118572,Mannar,Galawatta,9.840499,81.045487,101,268.4,Scrub,Loamy,Municipal,Grid,Fair,832,40.3,Rural,3.8,158.8,0.375,-0.369,0.442,Likely,0,33,0.04,1.54,28.58,No,0,Yes,,True,2023-12-24
F118573,Ampara,Polamedura North,9.117645,80.743994,7,6687.1,Plantation,Clay,Well,Grid,No road access,544,20.8,Rural,43.2,446.7,0.751,-0.139,-0.087,Unlikely,0,62,4.42,2.89,51.77,Yes,197859,No,No road access,True,2025-04-29
F118574,Kilinochchi,Polakumbura Central,6.096958,81.659626,44,1003.5,Agriculture,Silty,Rainwater harvesting,Mixed,Good (paved),10,1.0,Rural,64.8,367.2,0.388,0.135,-0.442,Unlikely,0,36,0.79,6.1,41.45,No,0,Yes,,True,2024-03-10
F118575,Monaragala,Kudavila North,7.218453,80.324084,58,1729.3,Forest,Silty,Municipal,Grid,Poor (unpaved),649,20.2,Rural,14.7,377.2,0.846,0.657,-0.164,Unlikely,0,31,8.99,1.66,32.35,No,0,Yes,,True,2024-10-05
F118576,Matara,Galathota Central,7.086719,79.661376,31,1761.6,Agriculture,Peaty,Well,Grid,Good (paved),579,3.5,Rural,21.0,41.7,0.575,0.247,0.111,Likely,0,53,9.81,0.6,10.4,No,0,Yes,,True,2024-01-18
F118577,Anuradhapura,Udarapola,8.783865,80.910884,25,4989.3,Forest,Clay,Surface water,Mixed,Good (paved),517,7.2,Rural,135.7,102.1,0.321,1.0,-0.211,Unlikely,0,75,10.5,11.38,29.23,No,0,Yes,,True,2024-05-06
F118578,Jaffna,Nayavila,8.409979,80.922108,13,7461.3,Forest,Silty,Municipal,Mixed,Fair,683,19.4,Rural,11.7,73.7,0.546,0.183,0.276,Likely,0,34,6.91,5.45,20.52,No,0,Yes,,True,2024-01-22
F118579,Colombo,Pahalamedura West,6.040129,80.57327,48,1410.7,Forest,Sandy,Municipal,Mixed,Fair,644,49.4,Rural,150.9,112.6,0.855,0.521,0.013,Unlikely,0,74,41.09,20.59,21.59,No,0,Yes,,True,2024-05-14
F118580,Kandy,Nayagama West,8.096283,79.942029,369,50.1,Scrub,Peaty,Well,Grid,Fair,1540,60.6,Urban,68.3,222.6,0.637,0.154,0.052,Unlikely,1,43,3.08,0.31,40.24,No,0,Yes,,True,2024-01-04
F118581,Ampara,Kirinuwara East,6.989624,81.437739,53,1047.7,Agriculture,Clay,Rainwater harvesting,Off-grid (solar),Good (paved),632,1.0,Rural,39.4,205.8,0.601,0.484,-0.001,Unlikely,0,44,10.0,7.82,20.73,No,0,Yes,,True,2025-11-30
F118582,Kandy,Polavila West,8.889792,80.698608,474,2242.2,Urban,Sandy,Municipal,Grid,Fair,1241,35.3,Urban,170.2,407.7,0.572,0.03,0.069,Unlikely,0,31,6.98,8.2,53.94,Yes,124577,Yes,,True,2024-08-21
F118583,Matale,Galapitiya North,8.95839,80.658596,830,2305.7,Scrub,Sandy,Surface water,Grid,No road access,727,24.3,Rural,3.5,281.1,0.243,0.234,0.029,Unlikely,1,83,3.77,28.86,26.76,No,0,No,No road access,True,2024-04-06
F118584,Kegalle,Mahamedura East,8.814069,80.014555,90,3903.2,Agriculture,Peaty,Well,Grid,Poor (unpaved),550,27.2,Rural,211.7,306.4,0.419,0.274,-0.27,Unlikely,0,22,16.62,5.49,51.67,No,0,No,Poor infrastructure,True,2024-05-01
F118585,Batticaloa,Galavila West,6.679939,81.586932,123,51.6,Urban,Silty,Rainwater harvesting,Grid,Fair,215,10.8,Urban,39.3,191.5,0.58,0.526,0.289,Likely,0,58,0.2,0.39,28.83,No,0,Yes,,True,2024-01-18
F118586,Jaffna,Kirigama South,9.370076,81.684502,58,1482.6,Urban,Clay,Rainwater harvesting,Grid,Good (paved),87,18.7,Urban,111.4,114.6,0.34,-0.131,0.174,Likely,0,82,4.11,1.55,20.02,No,0,Yes,,True,2024-07-21
F118587,Batticaloa,Welimedura South,6.107272,80.141906,67,386.3,Wetland,Peaty,Municipal,Grid,Poor (unpaved),747,37.9,Rural,210.0,168.2,0.674,-0.013,-0.033,Likely,0,65,7.12,3.81,43.67,No,0,Yes,,True,2024-09-14
F118588,Colombo,Galagama West,8.28495,79.872923,139,342.6,Agriculture,Loamy,Tube-well,None,Fair,577,70.1,Rural,136.9,389.1,0.915,0.022,-0.011,Unlikely,0,30,14.16,7.49,57.47,Yes,126070,Yes,,True,2025-10-31
F118589,Hambantota,Galagama,9.605025,80.033357,7,1548.4,Agriculture,Sandy,Well,Grid,Good (paved),271,30.9,Rural,49.4,126.2,0.491,0.029,0.237,Likely,0,50,2.38,1.43,29.99,No,0,Yes,,True,2024-12-05
F118590,Galle,Kiripitiya West,9.088928,81.036211,67,4530.0,Plantation,Silty,Well,Grid,Good (paved),1804,24.9,Urban,18.0,48.9,0.711,0.363,-0.124,Unlikely,0,69,6.88,5.6,3.11,No,0,Yes,,True,2024-12-29
F118591,Galle,Ihalagama North,7.614864,80.340591,77,253.0,Forest,Peaty,Municipal,Grid,No road access,1405,43.4,Urban,51.4,195.1,0.566,0.132,0.318,Likely,0,34,3.99,4.7,34.51,No,0,No,No road access,True,2024-05-06
F118592,Matale,Udugama,7.249005,79.97088,729,2225.7,Urban,Peaty,Surface water,Grid,No road access,49,1.0,Urban,38.9,90.6,0.799,-0.014,0.082,Unlikely,0,28,17.93,9.92,10.7,No,0,No,Poor infrastructure; No road access,True,2025-05-18
F118593,Galle,Kudapitiya North,8.359221,80.74628,77,8136.4,Scrub,Peaty,Well,Grid,Poor (unpaved),1162,54.3,Urban,27.8,286.5,0.41,-0.418,0.043,Unlikely,0,40,5.99,6.29,31.27,No,0,Yes,,True,2025-03-04
F118594,Anuradhapura,Ihalapola West,7.45396,79.899874,33,4301.1,Agriculture,Sandy,Municipal,Grid,Fair,212,1.0,Rural,46.6,66.1,0.238,0.345,0.025,Unlikely,0,78,15.42,9.49,15.14,No,0,Yes,,True,2024-07-25
F118595,Polonnaruwa,Ihalavila Central,8.898219,81.164295,29,5654.0,Agriculture,Sandy,Rainwater harvesting,Grid,Fair,904,34.7,Rural,30.1,370.4,0.658,-0.286,-0.153,Unlikely,0,52,8.55,0.48,40.13,No,0,Yes,,True,2025-11-02
F118596,Vavuniya,Kirigama East,6.90982,79.735892,23,286.1,Forest,Peaty,Tube-well,Grid,No road access,336,55.1,Rural,30.2,18.5,0.276,0.436,0.398,Likely,0,5,13.86,1.92,32.16,No,0,No,Poor infrastructure; No road access,True,2023-12-29
F118597,Kalutara,Weligama West,7.142022,80.195578,60,28.0,Plantation,Clay,Tube-well,Grid,Fair,937,43.6,Rural,50.8,356.4,0.248,0.32,-0.149,Unlikely,0,46,2.98,1.64,49.88,No,0,Yes,,True,2025-06-10
F118598,Trincomalee,Kirithota South,8.596651,80.125514,33,419.4,Urban,Silty,Municipal,Grid,Good (paved),232,52.9,Urban,187.1,226.2,0.795,-0.438,-0.249,Unlikely,0,51,12.05,4.3,52.26,No,0,Yes,,True,2024-08-09
F118599,Hambantota,Nayanuwara West,9.751637,80.506207,114,1489.5,Forest,Loamy,Municipal,Grid,Fair,108,39.2,Rural,106.1,179.1,0.672,-0.125,0.455,Likely,0,62,4.92,1.83,24.58,No,0,Yes,,True,2025-01-03
F118600,Colombo,Uduvila North,8.977063,81.205224,18,144.4,Agriculture,Peaty,Municipal,Grid,Fair,1749,27.7,Urban,131.0,63.1,0.32,-0.108,-0.034,Unlikely,0,32,5.88,3.5,42.94,No,0,Yes,,True,2025-03-16
F118601,Mannar,Udarapitiya North,6.601507,81.763405,69,92.1,Urban,Peaty,Municipal,Grid,Poor (unpaved),57,44.6,Urban,66.8,129.9,0.626,0.137,-0.053,Unlikely,0,24,2.96,11.96,31.07,No,0,No,Poor infrastructure,True,2024-12-27
F118602,Ratnapura,Welikanda West,8.542175,81.766437,28,622.7,Agriculture,Sandy,Municipal,Grid,Poor (unpaved),450,20.2,Rural,44.4,187.1,0.848,0.197,-0.42,Unlikely,0,25,4.26,2.73,26.66,No,0,No,Poor infrastructure,True,2025-11-09
F118603,Ratnapura,Galapitiya,9.531562,80.012817,33,3793.0,Bare Soil,Silty,Municipal,Mixed,Poor (unpaved),776,30.2,Rural,105.1,169.3,0.348,-0.242,-0.523,Unlikely,0,50,17.13,1.19,32.75,No,0,Yes,,True,2024-11-20
F118604,Kalutara,Nayathota,8.859046,80.760585,44,5310.0,Urban,Clay,Well,Grid,Poor (unpaved),1380,32.9,Urban,193.0,348.9,0.344,0.338,-0.073,Unlikely,0,26,16.9,3.49,55.78,No,0,No,Poor infrastructure,True,2024-06-23
F118605,Kalutara,Galapitiya South,8.331778,81.577323,92,2723.2,Forest,Peaty,Well,Grid,Good (paved),493,40.2,Rural,91.4,204.1,0.912,0.197,-0.277,Unlikely,0,70,3.33,0.7,22.04,No,0,Yes,,True,2024-02-09
F118606,Batticaloa,Mahapitiya Central,6.872838,80.185448,57,719.4,Forest,Silty,Rainwater harvesting,Grid,Poor (unpaved),857,15.1,Rural,69.0,144.3,0.386,0.21,0.094,Unlikely,0,66,1.7,2.96,19.22,No,0,Yes,,True,2025-09-20
F118607,Nuwara Eliya,Pahalakumbura,7.847712,80.956186,665,3706.6,Agriculture,Clay,Well,Grid,Good (paved),284,38.0,Rural,25.6,178.7,0.783,-0.62,-0.072,Unlikely,0,63,3.75,1.1,15.22,No,0,Yes,,True,2025-11-18
